STATUS,RESEARCHER,BLD_TYPE,STREET_1,STREET_2,CITY,STATE,ZIP,LAT,LON,FLOOD_ZONE,BFE_FT,STAIRS,ROOF_PIX_L,ROOF_PIX_R,FFE_PIX_B,FFE_PIX_T,ROOF_INCH,GARAGE,LE,FIPS,BLD_ID,ELEV_GUESS,FLOOD_CLAIM,CONF,GSV_YR,GMAP_YR,GE_YR,EC_LEV1,EC_LEV2,EC_DATUM,EC_DATE,EC1_NAVD88,EC2_NAVD88,Ground_El,LAT,LON,Stairs_El,Pix_El,Combo_El,GRD_STA,GRD_PIX,GRD_COMBO,FFE_STA,FFE_PIX,FFE_COMBO,FFE_USE,GND_TRUTH,Andrew_92,Andrew_IN,100_YR,100_IN,BFE_DIF,NOTES,NOTES2
COMPLETED,victoriaford@tamu.edu,Dwelling,9880,Bahama Dr,Cutler Bay,FL,33189,25.578738,-80.351927,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1,,5,2011,2019,2017,,,,,,,8.62,25.578738,-80.351927,0.9375,#DIV/0!,#DIV/0!,9.5575,#DIV/0!,#DIV/0!,9.8675,#DIV/0!,#DIV/0!,9.8675,,10.25,0.3825,13.88,4.0125,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9900,Bahama Dr,Cutler Bay,FL,33189,25.578627,-80.352095,X,-999,2,-999,-999,-999,-999,-999,N,Y,,,1.3,,5,2011,2019,2017,,,,,,,8.65,25.578627,-80.352095,1.25,#DIV/0!,#DIV/0!,9.9,#DIV/0!,#DIV/0!,10.21,#DIV/0!,#DIV/0!,10.21,,10.25,0.04,13.88,3.67,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9910,Bahama Dr,Cutler Bay,FL,33189,25.578509,-80.352297,X,-999,0.5,-999,-999,-999,-999,-999,N,Y,,,0.3,,5,2011,2019,2017,,,,,,,8.65,25.578509,-80.352297,0.3125,#DIV/0!,#DIV/0!,8.9625,#DIV/0!,#DIV/0!,9.2725,#DIV/0!,#DIV/0!,9.2725,,10.25,0.9775,13.88,4.6075,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9920,Bahama Dr,Cutler Bay,FL,33189,25.578362,-80.35251,X,-999,2,-999,-999,-999,-999,-999,N,Y,,,1.3,,5,2011,2019,2017,,,,,,,8.44,25.578362,-80.35251,1.25,#DIV/0!,#DIV/0!,9.69,#DIV/0!,#DIV/0!,10,#DIV/0!,#DIV/0!,10,,10.25,0.25,13.88,3.88,,Can see stairs through metal gate in GSV,
COMPLETED,victoriaford@tamu.edu,Dwelling,9930,Bahama Dr,Cutler Bay,FL,33189,25.578184,-80.352881,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1,,5,2018,2019,2017,,,,,,,8.65,25.578184,-80.352881,0.9375,#DIV/0!,#DIV/0!,9.5875,#DIV/0!,#DIV/0!,9.8975,#DIV/0!,#DIV/0!,9.8975,,10.25,0.3525,13.88,3.9825,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9931,Bahama Dr,Cutler Bay,FL,33189,25.578504,-80.353042,X,-999,2,-999,-999,-999,-999,-999,N,Y,,,1.3,,5,2018,2019,2017,,,,,,,8.65,25.578504,-80.353042,1.25,#DIV/0!,#DIV/0!,9.9,#DIV/0!,#DIV/0!,10.21,#DIV/0!,#DIV/0!,10.21,,10.25,0.04,13.88,3.67,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9940,Bahama Dr,Cutler Bay,FL,33189,25.578117,-80.353096,X,-999,2.5,0,530,0,20,550.5,N,Y,,,1.6,,3,2018,2019,2017,,,,,,,8.65,25.578117,-80.353096,1.5625,1.731132075,1.646816038,10.2125,10.38113208,10.29681604,10.5225,10.69113208,10.60681604,10.5225,,10.25,-0.2725,13.88,3.3575,,"Educated guess on stairs, can make out 2.5 stairs at least in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9941,Bahama Dr,Cutler Bay,FL,33189,25.578344,-80.353241,X,-999,2.5,0,845,0,40,676.23,N,Y,,,1.6,,5,2018,2019,2017,,,,,,,8.65,25.578344,-80.353241,1.5625,2.667573964,2.115036982,10.2125,11.31757396,10.76503698,10.5225,11.62757396,11.07503698,10.5225,,10.25,-0.2725,13.88,3.3575,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9950,Bahama Dr,Cutler Bay,FL,33189,25.577955,-80.35329,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1,,5,2018,2019,2017,,,,,,,8.65,25.577955,-80.35329,0.9375,#DIV/0!,#DIV/0!,9.5875,#DIV/0!,#DIV/0!,9.8975,#DIV/0!,#DIV/0!,9.8975,,10.25,0.3525,13.88,3.9825,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9951,Bahama Dr,Cutler Bay,FL,33189,25.57823,-80.353464,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,1,,5,2018,2019,2017,,,,,,,8.65,25.57823,-80.353464,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9960,Bahama Dr,Cutler Bay,FL,33189,25.577827,-80.353496,X,-999,2,-999,-999,-999,-999,-999,Y,Y,,,1.3,,5,2018,2019,2017,,,,,,,8.65,25.577827,-80.353496,1.25,#DIV/0!,#DIV/0!,9.9,#DIV/0!,#DIV/0!,10.21,#DIV/0!,#DIV/0!,10.21,,10.25,0.04,13.88,3.67,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9961,Bahama Dr,Cutler Bay,FL,33189,25.578121,-80.353655,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2018,2019,2017,,,,,,,8.65,25.578121,-80.353655,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9970,Bahama Dr,Cutler Bay,FL,33189,25.577766,-80.353705,X,-999,2,-999,-999,-999,-999,-999,N,Y,,,1.3,,5,2018,2019,2017,,,,,,,8.65,25.577766,-80.353705,1.25,#DIV/0!,#DIV/0!,9.9,#DIV/0!,#DIV/0!,10.21,#DIV/0!,#DIV/0!,10.21,,10.25,0.04,13.88,3.67,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9980,Bahama Dr,Cutler Bay,FL,33189,25.577615,-80.353918,X,-999,2,-999,-999,-999,-999,-999,N,Y,,,1.3,,5,2018,2019,2017,,,,,,,8.65,25.577615,-80.353918,1.25,#DIV/0!,#DIV/0!,9.9,#DIV/0!,#DIV/0!,10.21,#DIV/0!,#DIV/0!,10.21,,10.25,0.04,13.88,3.67,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9981,Bahama Dr,Cutler Bay,FL,33189,25.578025,-80.353857,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2018,2019,2017,,,,,,,8.65,25.578025,-80.353857,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9990,Bahama Dr,Cutler Bay,FL,33189,25.577567,-80.354134,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1,,5,2018,2019,2017,,,,,,,8.65,25.577567,-80.354134,0.9375,#DIV/0!,#DIV/0!,9.5875,#DIV/0!,#DIV/0!,9.8975,#DIV/0!,#DIV/0!,9.8975,,10.25,0.3525,13.88,3.9825,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,9991,Bahama Dr,Cutler Bay,FL,33189,25.577922,-80.354141,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,1,2018,2019,2017,,,,,,,8.65,25.577922,-80.354141,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,"I think the front door is under the overhang, making coordinate info tricky, bc the steps in front go up to what looks like a boarded up window and step is just a flowerbed in front of window",
COMPLETED,victoriaford@tamu.edu,Dwelling,10000,Bahama Dr,Cutler Bay,FL,33189,25.577468,-80.354367,X,-999,2,-999,-999,-999,-999,-999,N,Y,,,1.3,,5,2018,2019,2017,,,,,,,8.65,25.577468,-80.354367,1.25,#DIV/0!,#DIV/0!,9.9,#DIV/0!,#DIV/0!,10.21,#DIV/0!,#DIV/0!,10.21,,10.25,0.04,13.88,3.67,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10001,Bahama Dr,Cutler Bay,FL,33189,25.577825,-80.354285,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,1,,5,2018,2019,2017,,,,,,,8.65,25.577825,-80.354285,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10010,Bahama Dr,Cutler Bay,FL,33189,25.577331,-80.354589,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2018,2019,2017,,,,,,,8.65,25.577331,-80.354589,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10020,Bahama Dr,Cutler Bay,FL,33189,25.577238,-80.354833,X,-999,2,-999,-999,-999,-999,-999,N,Y,,,1.3,,5,2018,2019,2017,,,,,,,8.65,25.577238,-80.354833,1.25,#DIV/0!,#DIV/0!,9.9,#DIV/0!,#DIV/0!,10.21,#DIV/0!,#DIV/0!,10.21,,10.25,0.04,13.88,3.67,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10030,Bahama Dr,Cutler Bay,FL,33189,25.577212,-80.35509,X,-999,2,-999,-999,-999,-999,-999,Y,Y,,,1.5,,5,2018,2019,2017,,,,,,,8.65,25.577212,-80.35509,1.25,#DIV/0!,#DIV/0!,9.9,#DIV/0!,#DIV/0!,10.21,#DIV/0!,#DIV/0!,10.21,,10.25,0.04,13.88,3.67,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10041,Bahama Dr,Cutler Bay,FL,33189,25.577505,-80.355191,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,0.9,,4,2018,2019,2017,,,,,,,8.65,25.577505,-80.355191,0.9375,#DIV/0!,#DIV/0!,9.5875,#DIV/0!,#DIV/0!,9.8975,#DIV/0!,#DIV/0!,9.8975,,10.25,0.3525,13.88,3.9825,,"Smallest bit of a stair seen in GSV, seen from a side street",
COMPLETED,victoriaford@tamu.edu,Dwelling,10100,Bahama Dr,Cutler Bay,FL,33189,25.577113,-80.355484,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2018,2019,2017,,,,,,,8.56,25.577113,-80.355484,0.625,#DIV/0!,#DIV/0!,9.185,#DIV/0!,#DIV/0!,9.495,#DIV/0!,#DIV/0!,9.495,,10.25,0.755,13.88,4.385,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10120,Bahama Dr,Cutler Bay,FL,33189,25.577042,-80.355974,X,-999,1.5,-999,-999,-999,-999,-999,Y,Y,,,1,,5,2018,2019,2017,,,,,,,7.97,25.577042,-80.355974,0.9375,#DIV/0!,#DIV/0!,8.9075,#DIV/0!,#DIV/0!,9.2175,#DIV/0!,#DIV/0!,9.2175,,10.25,1.0325,13.88,4.6625,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10200,Bahama Dr,Cutler Bay,FL,33189,25.576991,-80.356163,X,-999,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.4,,5,2018,2019,2017,,,,,,,7.73,25.576991,-80.356163,0.3125,#DIV/0!,#DIV/0!,8.0425,#DIV/0!,#DIV/0!,8.3525,#DIV/0!,#DIV/0!,8.3525,,10.25,1.8975,13.88,5.5275,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10210,Bahama Dr,Cutler Bay,FL,33189,25.576992,-80.356432,X,-999,0.5,-999,-999,-999,-999,-999,N,Y,,,0.4,,5,2018,2019,2017,,,,,,,7.45,25.576992,-80.356432,0.3125,#DIV/0!,#DIV/0!,7.7625,#DIV/0!,#DIV/0!,8.0725,#DIV/0!,#DIV/0!,8.0725,,10.25,2.1775,13.88,5.8075,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10220,Bahama Dr,Cutler Bay,FL,33189,25.576953,-80.356646,X,-999,1.5,-999,-999,-999,-999,-999,N,Y,,,1,,5,2018,2019,2017,,,,,,,7.32,25.576953,-80.356646,0.9375,#DIV/0!,#DIV/0!,8.2575,#DIV/0!,#DIV/0!,8.5675,#DIV/0!,#DIV/0!,8.5675,,10.25,1.6825,13.88,5.3125,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10230,Bahama Dr,Cutler Bay,FL,33189,25.576975,-80.356919,X,-999,0.5,-999,-999,-999,-999,-999,N,Y,,,0.4,,5,2018,2019,2017,,,,,,,6.87,25.576975,-80.356919,0.3125,#DIV/0!,#DIV/0!,7.1825,#DIV/0!,#DIV/0!,7.4925,#DIV/0!,#DIV/0!,7.4925,,10.25,2.7575,13.88,6.3875,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10240,Bahama Dr,Cutler Bay,FL,33189,25.576945,-80.357109,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2018,2019,2017,,,,,,,6.63,25.576945,-80.357109,0.625,#DIV/0!,#DIV/0!,7.255,#DIV/0!,#DIV/0!,7.565,#DIV/0!,#DIV/0!,7.565,,10.25,2.685,13.88,6.315,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10250,Bahama Dr,Cutler Bay,FL,33189,25.576979,-80.357345,X,-999,1,-999,-999,-999,-999,-999,N,Y,,,0.8,,5,2018,2019,2017,,,,,,,6.34,25.576979,-80.357345,0.625,#DIV/0!,#DIV/0!,6.965,#DIV/0!,#DIV/0!,7.275,#DIV/0!,#DIV/0!,7.275,,10.25,2.975,13.88,6.605,,"Clear imagery, measurements good in GSV",
COMPLETED,victoriaford@tamu.edu,Dwelling,10260,Bahama Dr,Cutler Bay,FL,33189,25.576946,-80.35757,X,-999,1.5,-999,-999,-999,-999,-999,Y,Y,,,1,,5,2018,2019,2017,,,,,,,5.94,25.576946,-80.35757,0.9375,#DIV/0!,#DIV/0!,6.8775,#DIV/0!,#DIV/0!,7.1875,#DIV/0!,#DIV/0!,7.1875,,10.25,3.0625,13.88,6.6925,,"Clear imagery, measurements good in GSV",
COMPLETED,minh.a.bui97@gmail.com,Dwelling,9940,Bahia Dr,Cutler Bay,FL,33189,25.578867,-80.353217,X,-999,0,-999,-999,-999,-999,-999,N,N,,,0.3,,5,2015,2019,2017,,,,,,,8.65,25.578867,-80.353217,0,#DIV/0!,#DIV/0!,8.65,#DIV/0!,#DIV/0!,8.96,#DIV/0!,#DIV/0!,8.96,,10.25,1.29,13.88,4.92,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,9950,Bahia Dr,Cutler Bay,FL,33189,25.578739,-80.353511,X,-999,1,-999,-999,-999,-999,-999,N,N,,,1,,5,2015,2019,2017,,,,,,,8.65,25.578739,-80.353511,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,9960,Bahia Dr,Cutler Bay,FL,33189,25.578626,-80.353722,X,-999,1.5,-999,-999,-999,-999,-999,N,N,,,1.5,,5,2011,2019,2017,,,,,,,8.65,25.578626,-80.353722,0.9375,#DIV/0!,#DIV/0!,9.5875,#DIV/0!,#DIV/0!,9.8975,#DIV/0!,#DIV/0!,9.8975,,10.25,0.3525,13.88,3.9825,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,9970,Bahia Dr,Cutler Bay,FL,33189,25.578522,-80.353942,X,-999,0,-999,-999,-999,-999,-999,N,N,,,0,,5,2011,2019,2017,,,,,,,8.67,25.578522,-80.353942,0,#DIV/0!,#DIV/0!,8.67,#DIV/0!,#DIV/0!,8.98,#DIV/0!,#DIV/0!,8.98,,10.25,1.27,13.88,4.9,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,9980,Bahia Dr,Cutler Bay,FL,33189,25.578394,-80.35314,X,-999,1.5,-999,-999,-999,-999,-999,N,N,,,1.5,,5,2011,2019,2017,,,,,,,8.65,25.578394,-80.35314,0.9375,#DIV/0!,#DIV/0!,9.5875,#DIV/0!,#DIV/0!,9.8975,#DIV/0!,#DIV/0!,9.8975,,10.25,0.3525,13.88,3.9825,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,10000,Bahia Dr,Cutler Bay,FL,33189,25.578236,-80.354358,X,-999,0,-999,-999,-999,-999,-999,N,N,,,0,,5,2011,2019,2017,,,,,,,8.71,25.578236,-80.354358,0,#DIV/0!,#DIV/0!,8.71,#DIV/0!,#DIV/0!,9.02,#DIV/0!,#DIV/0!,9.02,,10.25,1.23,13.88,4.86,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,10010,Bahia Dr,Cutler Bay,FL,33189,25.57816,-80.354635,X,-999,0,-999,-999,-999,-999,-999,N,N,,,0,,5,2011,2019,2017,,,,,,,8.65,25.57816,-80.354635,0,#DIV/0!,#DIV/0!,8.65,#DIV/0!,#DIV/0!,8.96,#DIV/0!,#DIV/0!,8.96,,10.25,1.29,13.88,4.92,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,10030,Bahia Dr,Cutler Bay,FL,33189,25.577973,-80.355072,X,-999,0,-999,-999,-999,-999,-999,N,N,,,0,,5,2015,2019,2017,,,,,,,8.45,25.577973,-80.355072,0,#DIV/0!,#DIV/0!,8.45,#DIV/0!,#DIV/0!,8.76,#DIV/0!,#DIV/0!,8.76,,10.25,1.49,13.88,5.12,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,10040,Bahia Dr,Cutler Bay,FL,33189,25.577918,-80.355264,X,-999,0.5,-999,-999,-999,-999,-999,Y,N,,,0,,4,2011,2019,2017,,,,,,,8.35,25.577918,-80.355264,0.3125,#DIV/0!,#DIV/0!,8.6625,#DIV/0!,#DIV/0!,8.9725,#DIV/0!,#DIV/0!,8.9725,,10.25,1.2775,13.88,4.9075,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,21100,Beach Rd,Cutler Bay,FL,33189,25.571097,-80.354585,X,-999,0,-999,-999,-999,-999,-999,N,N,,,0,,5,2011,2019,2017,,,,,,,8.38,25.571097,-80.354585,0,#DIV/0!,#DIV/0!,8.38,#DIV/0!,#DIV/0!,8.69,#DIV/0!,#DIV/0!,8.69,,10.25,1.56,13.88,5.19,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,21101,Beach Rd,Cutler Bay,FL,33189,25.571126,-80.354114,X,-999,2,-999,-999,-999,-999,-999,N,N,,,1.5,,4,2011,2019,2017,,,,,,,8.41,25.571126,-80.354114,1.25,#DIV/0!,#DIV/0!,9.66,#DIV/0!,#DIV/0!,9.97,#DIV/0!,#DIV/0!,9.97,,10.25,0.28,13.88,3.91,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,21110,Beach Rd,Cutler Bay,FL,33189,25.570852,-80.354486,X,-999,1,-999,-999,-999,-999,-999,N,N,,,0.7,,4,2015,2019,2017,,,,,,,8.65,25.570852,-80.354486,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,21115,Beach Rd,Cutler Bay,FL,33189,25.570895,-80.354167,X,-999,1,-999,-999,-999,-999,-999,N,N,,,1,,4,2015,2019,2017,,,,,,,8.65,25.570895,-80.354167,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,21120,Beach Rd,Cutler Bay,FL,33189,25.570605,-80.35441,X,-999,0,-999,-999,-999,-999,-999,N,N,,,0,,5,2011,2019,2017,,,,,,,8.65,25.570605,-80.35441,0,#DIV/0!,#DIV/0!,8.65,#DIV/0!,#DIV/0!,8.96,#DIV/0!,#DIV/0!,8.96,,10.25,1.29,13.88,4.92,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,21125,Beach Rd,Cutler Bay,FL,33189,25.570652,-80.354105,X,-999,1,-999,-999,-999,-999,-999,N,N,,,0.8,,5,2011,2019,2017,,,,,,,8.65,25.570652,-80.354105,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,21130,Beach Rd,Cutler Bay,FL,33189,25.574571,-80.354501,X,-999,0,-999,-999,-999,-999,-999,N,N,,,0,,3,2011,2019,2017,,,,,,,7.66,25.574571,-80.354501,0,#DIV/0!,#DIV/0!,7.66,#DIV/0!,#DIV/0!,7.97,#DIV/0!,#DIV/0!,7.97,,10.25,2.28,13.88,5.91,,,
COMPLETED,minh.a.bui97@gmail.com,Dwelling,21135,Beach Rd,Cutler Bay,FL,33189,25.570375,-80.354052,X,-99,1,-999,-999,-999,-999,-999,N,N,,,0.8,,4,2011,2019,2017,,,,,,,8.65,25.570375,-80.354052,0.625,#DIV/0!,#DIV/0!,9.275,#DIV/0!,#DIV/0!,9.585,#DIV/0!,#DIV/0!,9.585,,10.25,0.665,13.88,4.295,,Door slightly obstructed by trees,
COMPLETED,kara0494@gmail.com,Dwelling,20000,Bel Aire Dr,Cutler Bay,FL,33189,25.581013,-80.358038,AH,7,1.5,-999,-999,-999,-999,-999,N,Y,,,0.5,,5,2011,2019,2017,,,,,,,3.74,25.581013,-80.358038,0.9375,#DIV/0!,#DIV/0!,4.6775,#DIV/0!,#DIV/0!,4.9875,#DIV/0!,#DIV/0!,4.9875,,10.25,5.2625,13.88,8.8925,,,
COMPLETED,kara0494@gmail.com,Dwelling,20020,Bel Aire Dr,Cutler Bay,FL,33189,25.580784,-80.358094,AH,7,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,3,2011,2019,2017,,,,,,,3.58,25.580784,-80.358094,0.3125,#DIV/0!,#DIV/0!,3.8925,#DIV/0!,#DIV/0!,4.2025,#DIV/0!,#DIV/0!,4.2025,,10.25,6.0475,13.88,9.6775,,,
COMPLETED,kara0494@gmail.com,Dwelling,20030,Bel Aire Dr,Cutler Bay,FL,33189,25.580565,-80.358025,AH,7,1.5,-999,-999,-999,-999,-999,Y,Y,,,0.7,,4,2011,2019,2017,,,,,,,3.74,25.580565,-80.358025,0.9375,#DIV/0!,#DIV/0!,4.6775,#DIV/0!,#DIV/0!,4.9875,#DIV/0!,#DIV/0!,4.9875,,10.25,5.2625,13.88,8.8925,,,
COMPLETED,kara0494@gmail.com,Dwelling,20040,Bel Aire Dr,Cutler Bay,FL,33189,25.580352,-80.358016,AH,7,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.3,,4,2011,2019,2017,,,,,,,3.74,25.580352,-80.358016,0.3125,#DIV/0!,#DIV/0!,4.0525,#DIV/0!,#DIV/0!,4.3625,#DIV/0!,#DIV/0!,4.3625,,10.25,5.8875,13.88,9.5175,,,
COMPLETED,kara0494@gmail.com,Dwelling,20050,Bel Aire Dr,Cutler Bay,FL,33189,25.58011,-80.358048,AH,7,0.5,-999,-999,-999,-999,-999,N,Y,,,0.2,,5,2011,2019,2017,,,,,,,3.74,25.58011,-80.358048,0.3125,#DIV/0!,#DIV/0!,4.0525,#DIV/0!,#DIV/0!,4.3625,#DIV/0!,#DIV/0!,4.3625,,10.25,5.8875,13.88,9.5175,,,
COMPLETED,kara0494@gmail.com,Dwelling,20100,Bel Aire Dr,Cutler Bay,FL,33189,25.579909,-80.358083,AH,7,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,4,2011,2019,2017,,,,,,,3.59,25.579909,-80.358083,0.3125,#DIV/0!,#DIV/0!,3.9025,#DIV/0!,#DIV/0!,4.2125,#DIV/0!,#DIV/0!,4.2125,,10.25,6.0375,13.88,9.6675,,,
COMPLETED,kara0494@gmail.com,Dwelling,20110,Bel Aire Dr,Cutler Bay,FL,33189,25.579695,-80.358007,AH,7,0.5,-999,-999,-999,-999,-999,N,Y,,,0.5,,5,2011,2019,2017,,,,,,,3.74,25.579695,-80.358007,0.3125,#DIV/0!,#DIV/0!,4.0525,#DIV/0!,#DIV/0!,4.3625,#DIV/0!,#DIV/0!,4.3625,,10.25,5.8875,13.88,9.5175,,,
COMPLETED,kara0494@gmail.com,Dwelling,20120,Bel Aire Dr,Cutler Bay,FL,33189,25.579459,-80.35805,AH,7,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,4,2011,2019,2017,,,,,,,3.6,25.579459,-80.35805,0.3125,#DIV/0!,#DIV/0!,3.9125,#DIV/0!,#DIV/0!,4.2225,#DIV/0!,#DIV/0!,4.2225,,10.25,6.0275,13.88,9.6575,,,
COMPLETED,kara0494@gmail.com,Dwelling,20130,Bel Aire Dr,Cutler Bay,FL,33189,25.579211,-80.358068,AH,7,1.5,-999,-999,-999,-999,-999,N,Y,,,0.5,,5,2011,2019,2017,,,,,,,3.75,25.579211,-80.358068,0.9375,#DIV/0!,#DIV/0!,4.6875,#DIV/0!,#DIV/0!,4.9975,#DIV/0!,#DIV/0!,4.9975,,10.25,5.2525,13.88,8.8825,,,
COMPLETED,kara0494@gmail.com,Dwelling,20200,Bel Aire Dr,Cutler Bay,FL,33189,25.579021,-80.358127,AH,7,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.3,,5,2011,2019,2017,,,,,,,3.73,25.579021,-80.358127,0.3125,#DIV/0!,#DIV/0!,4.0425,#DIV/0!,#DIV/0!,4.3525,#DIV/0!,#DIV/0!,4.3525,,10.25,5.8975,13.88,9.5275,,,
COMPLETED,kara0494@gmail.com,Dwelling,20210,Bel Aire Dr,Cutler Bay,FL,33189,25.57876,-80.358258,AH,7,0.5,-999,-999,-999,-999,-999,Y,Y,,,0.5,,5,2011,2019,2017,,,,,,,3.67,25.57876,-80.358258,0.3125,#DIV/0!,#DIV/0!,3.9825,#DIV/0!,#DIV/0!,4.2925,#DIV/0!,#DIV/0!,4.2925,,10.25,5.9575,13.88,9.5875,,,
